player,games_played,seasons_played,pos_mapped,avg_ts_percent,avg_per,avg_mpg,avg_x3p_ar,avg_orb_percent,avg_drb_percent,avg_ast_percent,avg_stl_percent,avg_blk_percent,avg_tov_percent,avg_usg_percent,avg_ows_48,avg_dws_48,avg_obpm,avg_dbpm,avg_bpm,avg_vorp,max_ts_percent,max_per,max_mpg,max_x3p_ar,max_orb_percent,max_drb_percent,max_ast_percent,max_stl_percent,max_blk_percent,max_tov_percent,max_usg_percent,max_ows_48,max_dws_48,max_obpm,max_dbpm,max_bpm,max_vorp,cluster_label,ALL_NBA_total,ALL_DEF_total,1T_ALL_NBA_total,2T_ALL_NBA_total,3T_ALL_NBA_total,1T_ALL_DEF_total,2T_ALL_DEF_total,DPOY_total,MIP_total,MVP_total,ROY_total,SMOY_total
Gheorghe Mureșan,276,4,5.0,1.403,0.989,-0.272,-1.007,1.333,1.534,-1.141,-0.376,2.103,0.2,0.132,0.371,0.723,-0.198,0.356,-0.016,-0.153,1.909,1.678,0.493,-0.867,1.945,1.89,-1.056,0.473,2.376,0.644,0.436,0.948,1.378,0.533,0.635,0.698,0.599,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mike Iuzzolino,122,2,1.0,1.069,-0.325,0.012,2.254,-1.268,-1.131,1.193,-0.579,-0.916,1.233,-0.687,0.286,-2.361,0.339,-1.724,-0.444,-0.571,1.404,-0.277,0.068,2.804,-1.244,-1.003,1.418,-0.566,-0.86,1.325,-0.561,0.473,-1.998,0.445,-1.421,-0.213,-0.428,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Davis,1066,15,4.533,0.404,0.19,0.217,-0.96,1.915,1.162,-0.976,-0.701,1.08,-0.571,-1.154,0.557,0.739,0.233,0.185,0.276,0.123,1.133,0.787,1.128,-0.738,2.434,1.776,-0.738,-0.186,2.495,0.163,-0.51,1.298,1.835,0.681,1.106,0.614,0.558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Joseph,733,10,1.2,-0.525,-0.521,-0.221,-0.241,-0.618,-0.873,0.643,0.266,-0.579,0.299,-0.664,-0.125,-0.491,-0.463,0.222,-0.31,-0.393,0.622,0.203,0.373,0.647,-0.38,-0.501,1.116,1.298,-0.39,1.255,-0.13,0.831,0.778,0.207,1.323,0.612,0.149,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Drew,342,5,3.0,0.33,1.222,0.351,-0.355,0.628,-0.226,-0.665,0.152,-0.746,-0.665,2.454,0.692,-0.043,0.714,-1.22,0.047,-0.133,0.543,1.738,0.691,-0.162,0.844,-0.006,-0.261,0.751,-0.547,-0.414,2.843,0.812,0.632,0.934,-0.907,0.246,0.093,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Griffith,765,10,2.0,-0.566,-0.039,0.37,1.8,-0.814,-0.794,-0.302,0.521,-0.496,-1.002,1.38,-0.871,0.067,-0.128,-0.573,-0.383,-0.431,0.12,0.565,1.34,4.054,-0.42,-0.443,0.243,1.042,-0.315,-0.492,2.016,-0.393,1.263,0.446,0.284,0.265,0.281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ron Harper,900,12,1.583,-0.294,0.2,0.587,0.352,-0.512,-0.558,0.415,1.34,-0.035,-0.042,0.159,-0.214,0.876,0.271,1.246,0.744,0.65,0.913,1.445,1.508,1.411,-0.209,-0.212,0.988,2.125,0.228,1.013,1.938,0.888,1.868,1.154,2.126,1.802,2.07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Leavell,700,10,1.2,-0.424,-0.11,-0.255,1.44,-1.452,-1.22,1.537,1.085,-0.636,0.44,-0.06,-0.138,-0.298,0.041,0.106,0.108,-0.028,0.721,0.54,0.95,3.475,-1.199,-1.056,2.246,2.168,-0.46,1.863,0.416,0.922,0.684,0.627,0.877,0.98,0.773,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanasis Antetokounmpo,105,2,3.0,-0.502,-0.76,-2.113,-1.186,1.442,-0.385,-0.689,0.415,0.116,1.767,-0.65,-0.734,0.038,-1.484,-0.031,-1.287,-0.833,0.078,-0.537,-2.018,-0.929,1.698,-0.324,-0.481,0.724,0.367,2.566,-0.618,-0.3,0.139,-1.482,0.116,-1.277,-0.831,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spencer Dinwiddie,417,6,1.083,-0.159,0.173,0.641,0.363,-0.804,-0.857,1.515,-0.575,-0.624,0.069,0.482,0.503,-0.807,0.519,-0.529,0.211,0.263,0.646,0.596,1.214,0.884,-0.606,-0.391,2.269,0.053,-0.276,0.779,1.757,0.771,-0.493,1.16,0.351,0.651,0.753,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Ferry,917,13,3.769,0.179,-0.755,-0.64,1.051,-0.553,-0.275,-0.404,-0.892,-0.249,-0.553,-0.438,-0.209,0.061,-0.275,-0.045,-0.253,-0.399,1.681,0.491,0.822,2.298,0.048,0.82,-0.013,-0.449,0.464,0.822,0.681,0.905,0.704,1.094,0.577,1.137,0.327,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speedy Claxton,302,5,1.0,-1.205,-0.104,0.188,-0.566,-0.948,-1.084,1.591,2.597,-0.809,0.479,0.17,-0.696,0.167,-0.524,0.95,-0.093,-0.248,-0.087,0.74,0.563,-0.446,-0.72,-0.97,2.136,3.448,-0.762,1.39,0.895,0.6,1.218,0.179,2.003,0.552,0.097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Daye,237,4,3.0,-0.645,-0.718,-1.196,0.621,-0.463,0.619,-0.531,-0.105,0.547,-0.283,-0.026,-0.939,-0.177,-0.721,0.038,-0.629,-0.662,0.438,-0.343,-0.534,1.023,-0.123,0.943,-0.406,0.588,0.721,0.125,0.539,0.185,0.688,-0.16,0.929,0.263,-0.402,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Veselý,162,3,4.0,-0.537,-0.95,-1.202,-1.12,1.145,0.103,-0.807,0.893,0.62,0.93,-1.309,-0.839,0.686,-1.573,1.007,-0.994,-0.784,0.388,-0.465,-0.783,-1.057,1.575,0.177,-0.686,2.832,1.174,1.454,-1.219,-0.402,1.473,-1.122,1.907,-0.341,-0.549,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Turner,493,8,5.0,0.423,0.473,0.595,-0.3,0.191,0.823,-0.917,-0.649,3.296,-0.391,-0.009,-0.012,1.042,-0.16,0.975,0.28,0.188,1.3,1.067,0.978,0.333,0.328,1.291,-0.764,-0.125,4.324,0.041,0.4,0.72,2.299,0.574,1.904,0.921,0.872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al-Farouq Aminu,670,9,3.333,-0.554,-0.53,0.145,0.262,0.31,0.881,-0.719,0.656,0.116,0.324,-0.739,-0.702,0.262,-0.387,0.513,-0.131,-0.178,0.17,-0.05,0.793,1.198,0.979,1.93,-0.534,1.613,1.261,1.221,-0.318,0.187,1.138,0.126,1.274,0.338,0.302,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walt Williams,708,11,3.0,0.133,-0.089,0.105,1.347,-0.453,-0.247,-0.048,-0.036,-0.057,-0.177,0.471,-0.156,-0.307,0.302,-0.082,0.239,0.055,1.133,0.402,1.225,1.97,0.267,0.188,0.486,0.736,0.233,0.799,1.837,0.882,0.753,0.949,1.08,1.288,1.076,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randolph Keys,235,4,3.0,-1.264,-0.983,-1.275,0.198,0.294,-0.216,-0.548,0.512,-0.173,-0.429,0.175,-1.165,-0.106,-1.314,-0.186,-1.196,-0.79,-0.5,-0.639,-0.539,0.849,0.748,0.238,-0.239,0.853,0.433,0.927,1.502,-0.082,0.614,-0.525,0.552,-0.253,-0.568,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Johnson,564,8,1.0,-0.778,-0.455,-0.353,0.182,-1.084,-1.161,1.313,0.707,-0.841,0.589,0.015,-0.656,0.099,-0.432,0.013,-0.36,-0.442,-0.044,0.243,1.099,1.3,-0.608,-1.04,2.358,1.346,-0.713,2.469,0.526,0.127,0.684,0.265,0.579,0.456,0.043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Roberts,257,4,5.0,-0.24,-0.073,-0.599,-0.89,0.767,1.146,-0.94,-1.102,1.829,-0.407,0.411,-0.642,0.252,-1.078,-0.034,-0.962,-0.854,0.277,0.535,-0.118,-0.757,1.224,1.603,-0.616,-0.992,2.598,-0.28,0.826,-0.221,0.702,-0.603,0.461,-0.319,-0.487,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ernie Grunfeld,538,7,2.714,-0.237,-0.581,-0.752,0.044,-0.925,-0.336,0.042,0.076,-0.531,-0.598,-0.484,-0.19,0.223,-0.379,0.604,-0.067,-0.33,0.667,0.753,-0.133,2.271,-0.177,0.074,0.857,0.846,-0.047,0.053,0.781,0.636,1.053,0.938,0.832,0.817,0.501,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haywoode Workman,284,4,1.0,-0.917,-0.654,-0.387,0.474,-1.042,-0.536,1.453,1.295,-0.828,1.677,-0.73,-0.737,0.355,-0.467,0.935,-0.018,-0.322,-0.447,-0.423,0.337,1.124,-0.916,-0.383,2.089,1.81,-0.77,2.169,-0.521,-0.614,0.927,-0.223,1.506,0.41,-0.173,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Anderson,451,6,2.167,-0.277,-0.053,0.811,-0.299,-0.746,-0.466,0.601,0.066,0.039,0.092,0.243,-0.295,0.216,0.077,0.543,0.281,0.221,0.13,0.641,1.05,-0.009,-0.285,0.019,1.011,0.953,0.355,0.493,0.957,0.282,0.863,0.562,1.06,0.65,0.701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark West,1019,14,5.0,0.923,-0.777,-0.675,-0.813,1.013,0.884,-1.198,-1.297,1.878,1.079,-1.273,-0.456,0.756,-1.091,0.683,-0.675,-0.596,2.915,0.359,0.458,-0.566,1.487,1.521,-0.941,-0.729,2.964,2.756,-0.376,0.81,1.505,0.183,1.818,0.638,0.487,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordon Hayward,783,12,3.083,0.368,0.428,0.915,-0.013,-0.601,-0.304,0.439,0.0,-0.437,0.005,0.506,0.477,-0.399,0.732,-0.167,0.575,0.634,0.937,1.627,1.611,0.324,-0.343,0.366,1.155,0.976,-0.044,0.976,1.584,1.732,0.626,1.987,0.441,1.911,2.177,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amar'e Stoudemire,814,12,4.5,1.288,1.578,0.685,-1.062,0.872,0.891,-0.74,-0.613,0.815,-0.103,1.254,1.228,0.178,0.696,-0.381,0.459,0.484,2.44,3.074,1.461,-0.928,1.361,1.507,-0.001,-0.105,1.695,0.834,2.362,3.002,1.359,1.849,0.51,1.819,2.22,0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Billy Knight,461,6,2.583,0.784,0.586,-0.115,0.064,0.028,-0.499,-0.358,-0.34,-0.784,-0.456,0.654,0.747,-0.888,0.876,-1.224,0.216,0.099,1.444,1.432,0.458,0.679,0.475,-0.116,-0.083,0.189,-0.679,-0.092,0.918,1.857,-0.047,1.792,-0.479,1.08,1.036,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Kersey,1094,15,3.0,-0.774,0.039,-0.064,-0.575,0.751,0.355,-0.403,1.116,0.284,-0.623,-0.045,-0.22,1.127,-0.209,1.099,0.279,0.104,1.125,1.121,1.337,-0.308,1.868,0.833,-0.08,2.485,0.706,0.27,0.746,0.817,1.889,0.674,2.469,0.909,0.936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ralph Sampson,395,6,4.417,-0.392,0.438,0.846,-0.552,0.772,1.479,-0.346,-0.499,1.311,0.404,0.86,-0.853,1.04,-0.222,0.493,0.024,0.042,0.37,1.631,1.516,-0.441,1.56,1.858,-0.072,-0.124,2.186,0.997,1.65,-0.19,1.755,0.491,0.945,0.648,0.796,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ian Clark,277,4,2.0,-0.315,-0.897,-1.221,0.537,-0.819,-1.093,-0.183,-0.404,-0.597,-0.02,-0.07,-0.768,-0.67,-0.797,-0.802,-1.032,-0.854,0.521,-0.3,-0.623,0.895,-0.626,-0.932,0.185,0.231,-0.031,1.026,0.075,-0.162,0.284,-0.281,-0.383,-0.432,-0.53,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Fox,892,12,3.0,0.332,-0.13,0.006,0.762,-0.399,-0.403,0.263,0.519,-0.315,0.43,-0.068,-0.013,-0.174,0.014,0.306,0.143,-0.043,1.043,0.706,0.953,1.765,0.111,0.011,0.873,2.055,0.124,1.175,0.372,0.844,1.031,0.658,1.188,0.883,0.775,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim McElroy,121,2,1.0,-1.33,-1.726,-0.941,0.419,-1.48,-1.27,0.653,-0.552,-0.416,1.455,-0.157,-1.963,-1.417,-1.343,-1.35,-1.902,-1.195,-0.86,-1.126,-0.304,0.545,-1.441,-1.122,0.861,-0.454,-0.372,2.419,-0.151,-1.023,-1.333,-0.74,-1.245,-1.379,-1.166,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Judkins,127,2,3.0,0.087,-0.555,-1.797,2.387,-0.5,-0.843,-0.413,-0.266,-0.803,-0.875,-0.05,0.229,-0.635,-0.343,-0.529,-0.604,-0.767,0.884,-0.181,-1.788,3.273,-0.478,-0.4,-0.235,0.189,-0.719,-0.509,0.343,0.699,0.328,-0.018,0.188,0.034,-0.603,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Wilkins,534,8,2.75,-0.581,-0.792,-0.751,-0.189,-0.337,-0.829,-0.279,0.726,-0.45,-0.125,-0.569,-0.418,-0.819,-0.784,-0.033,-0.707,-0.667,0.354,-0.231,0.024,0.621,0.096,-0.318,-0.103,1.506,-0.258,0.466,0.033,0.16,0.186,-0.074,1.161,-0.16,-0.237,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Okogie,316,5,2.0,-0.966,-0.974,-0.686,0.239,0.259,-0.812,-0.768,1.234,0.06,0.259,-0.86,-0.803,-0.344,-1.144,0.286,-0.854,-0.776,-0.3,-0.374,0.042,0.463,1.067,-0.452,-0.529,1.665,0.39,1.112,-0.31,-0.385,0.629,-0.306,0.672,-0.081,-0.311,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mookie Blaylock,854,12,1.0,-0.926,0.588,1.129,1.147,-0.763,-0.7,1.722,2.429,-0.568,0.007,0.218,-0.015,0.395,0.769,1.094,1.141,1.401,0.318,1.566,1.535,2.045,-0.481,-0.315,2.744,3.082,-0.313,0.308,0.79,1.371,1.53,1.873,1.977,2.446,3.172,4,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
Jack Givens,82,1,3.0,-1.977,-0.883,-1.201,-0.458,0.816,-0.38,-1.021,0.189,-0.288,-1.39,-0.065,-0.63,0.459,-0.595,-0.268,-0.672,-0.744,-1.977,-0.883,-1.201,-0.458,0.816,-0.38,-1.021,0.189,-0.288,-1.39,-0.065,-0.63,0.459,-0.595,-0.268,-0.672,-0.744,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wilkes,105,2,3.0,-0.567,-0.794,-1.429,-0.458,0.448,-0.19,-0.68,0.293,0.005,-0.029,-0.351,-0.565,-0.173,-0.77,0.094,-0.645,-0.721,-0.244,-0.684,-1.114,-0.4,0.597,-0.176,-0.474,0.617,0.057,0.375,-0.336,-0.463,0.182,-0.528,0.277,-0.529,-0.656,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Black,181,3,5.0,0.595,0.008,-1.189,-1.309,2.199,0.889,-0.982,-0.373,1.024,0.752,-0.799,0.32,0.196,-0.875,-0.317,-0.911,-0.732,1.044,0.103,-0.675,-1.193,2.385,1.012,-0.882,0.614,1.953,1.622,-0.634,0.8,1.937,-0.328,0.965,-0.756,-0.675,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Cook,269,4,4.25,-0.028,-0.236,-1.07,0.845,0.171,0.163,-0.62,-0.61,0.07,-0.948,0.158,-0.085,-0.448,-0.045,-0.772,-0.345,-0.482,1.085,0.315,-0.678,1.655,0.351,0.518,-0.294,-0.398,0.257,0.172,0.423,0.973,0.073,0.453,-0.341,0.135,-0.211,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Payton,1335,17,1.0,-0.049,1.005,1.131,0.153,-0.746,-0.815,1.817,1.334,-0.723,-0.205,0.578,0.979,-0.028,1.155,0.401,1.18,1.639,0.609,2.331,1.939,1.269,-0.285,-0.073,2.769,2.79,-0.566,2.115,1.671,2.229,1.51,2.6,1.709,2.461,3.89,3,9.0,9.0,2.0,5.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
Marcus Morris,766,11,3.636,-0.226,-0.32,0.449,0.415,-0.395,-0.052,-0.632,-0.553,-0.561,-0.895,0.191,-0.273,-0.129,-0.016,-0.422,-0.195,-0.21,0.776,0.035,1.55,0.895,0.124,0.637,-0.291,0.634,-0.258,-0.319,0.745,0.231,1.155,0.379,0.056,0.269,0.208,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,345,5,1.2,0.148,0.376,0.218,-0.448,-0.774,-0.737,1.112,-0.657,-0.99,-0.215,0.417,0.798,-0.72,0.498,-0.509,0.217,0.289,0.857,1.326,1.279,-0.14,-0.648,-0.411,1.476,-0.301,-0.763,0.406,1.26,1.818,0.074,1.774,-0.093,1.36,1.627,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrés Nocioni,503,7,3.357,0.077,-0.407,-0.178,0.773,-0.638,0.683,-0.542,-1.08,-0.128,-0.211,0.41,-0.495,0.34,-0.247,-0.119,-0.254,-0.362,0.917,0.424,0.232,1.157,-0.324,1.185,-0.29,-0.76,0.143,0.709,1.081,0.499,1.589,0.509,0.867,0.752,0.561,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Grayer,397,6,2.167,-0.655,-0.562,-0.551,-0.515,0.316,-0.568,-0.356,-0.195,-0.656,-0.463,-0.004,-0.477,-0.94,-0.299,-1.044,-0.706,-0.705,0.564,-0.277,-0.13,0.121,0.64,-0.37,-0.014,0.228,-0.532,-0.235,0.495,0.109,-0.514,0.026,-0.878,-0.496,-0.605,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Tillman Sr.,173,3,4.0,0.019,0.173,-1.098,-1.143,1.224,0.185,-0.45,1.811,0.298,0.03,-0.773,0.195,1.308,-0.269,1.255,0.279,-0.184,0.7,0.486,-0.785,-0.862,1.638,0.438,-0.306,3.164,0.539,0.165,-0.491,0.814,1.533,0.134,1.437,0.657,0.09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Johnson,571,8,2.875,-0.971,-1.058,-0.265,0.937,-0.643,-0.274,-0.744,0.275,0.437,-0.6,-0.674,-1.074,-0.265,-0.709,0.206,-0.539,-0.519,-0.396,-0.81,0.759,1.567,-0.313,0.873,-0.236,1.869,1.107,-0.104,0.444,-0.672,1.258,-0.373,1.401,-0.005,-0.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isiah Thomas,979,13,1.0,-0.363,0.951,1.288,0.443,-1.087,-0.925,2.489,1.067,-0.664,0.511,1.277,0.158,0.182,1.175,0.142,1.105,1.38,0.396,2.039,1.579,1.375,-0.88,-0.715,3.724,1.981,-0.491,1.315,1.764,1.605,1.165,2.32,1.095,2.614,3.697,4,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Williams,567,8,2.75,-0.166,-0.634,0.02,-0.014,-0.338,-0.63,-0.449,0.196,-0.711,-0.393,-0.264,-0.215,-0.581,-0.553,-0.349,-0.634,-0.683,0.511,-0.212,0.845,0.837,0.193,-0.234,-0.247,1.0,-0.448,0.836,0.696,0.463,0.571,-0.203,0.957,-0.145,-0.202,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Ransey,474,6,1.0,-0.712,0.115,-0.008,0.089,-1.34,-1.1,1.72,0.283,-0.824,-0.195,0.494,-0.041,-0.733,0.321,-0.943,-0.187,-0.326,-0.438,0.567,0.778,0.514,-1.082,-0.978,2.384,0.98,-0.729,0.32,1.163,0.253,0.053,0.716,-0.086,0.342,0.013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Macy,551,7,1.0,0.535,-0.086,0.16,2.068,-1.257,-0.998,0.71,0.521,-0.802,-0.583,-0.795,0.635,-0.116,0.244,0.444,0.431,0.243,1.109,0.425,1.218,3.39,-1.02,-0.811,1.223,1.021,-0.657,0.044,-0.314,1.365,1.016,0.799,1.026,0.939,1.25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Dorsey,112,2,4.5,-0.437,-0.431,-1.528,-1.123,2.487,1.554,-0.818,1.259,0.48,2.031,-1.246,-0.681,0.677,-1.051,0.271,-0.83,-0.727,-0.229,-0.052,-1.483,-1.014,2.937,1.881,-0.62,1.383,0.567,2.472,-0.91,-0.65,1.603,-0.526,0.546,-0.512,-0.642,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Malone,854,11,2.0,0.066,0.259,0.981,-0.344,-1.27,-1.146,-0.238,-1.055,-0.802,-1.537,1.228,0.303,-1.028,0.277,-1.389,-0.361,-0.416,0.681,1.013,1.562,1.459,-1.006,-0.877,0.36,-0.524,-0.649,-1.259,2.067,0.704,-0.368,1.018,-0.814,0.174,0.204,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Robinson,313,5,4.0,-1.142,-0.062,-1.396,-1.283,2.283,1.785,-0.685,0.577,0.166,1.006,0.134,-1.105,0.283,-0.982,-0.745,-1.175,-0.865,-0.313,0.59,-1.173,-1.114,2.944,2.2,-0.53,1.299,0.929,1.356,0.298,-0.503,1.503,-0.322,0.181,-0.649,-0.591,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Jones,954,14,2.107,0.552,0.482,0.976,1.172,-0.895,-0.585,0.051,1.321,-0.206,-0.916,0.089,0.668,0.522,0.739,1.28,1.183,1.247,1.636,1.409,1.629,2.206,-0.53,0.029,0.532,2.879,0.344,0.09,0.972,1.343,1.524,1.554,1.918,1.926,2.405,4,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Yakhouba Diawara,181,3,2.333,-1.194,-1.792,-1.256,2.061,-0.524,-1.202,-0.714,-1.062,-0.702,-1.189,-1.224,-0.754,-0.924,-1.064,-0.809,-1.268,-0.903,-0.32,-1.429,-0.681,2.707,-0.211,-1.182,-0.5,-0.443,-0.661,-0.921,-1.101,-0.031,-0.683,-0.848,-0.041,-1.113,-0.761,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Anderson,680,10,4.2,-0.492,-0.545,-0.619,-0.788,1.145,1.648,-1.067,0.001,0.966,0.795,-0.813,-0.978,0.76,-1.092,0.036,-0.934,-0.809,0.897,0.214,0.983,-0.533,1.502,2.307,-0.872,1.107,2.07,2.874,0.287,-0.172,2.489,-0.187,2.126,-0.445,-0.508,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwame Brown,538,9,4.667,-0.204,-0.542,-0.307,-1.022,0.902,0.998,-0.754,-0.575,0.309,0.827,-0.611,-0.718,0.033,-0.797,-0.366,-0.866,-0.71,0.812,0.34,0.583,-0.947,1.304,1.743,-0.358,0.403,1.175,1.977,-0.025,0.242,0.762,0.18,0.665,0.06,-0.157,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Ivey,431,7,1.429,-0.764,-1.275,-1.42,0.379,-0.74,-1.115,-0.073,0.926,-0.685,-0.113,-0.96,-0.728,-0.975,-1.255,0.042,-1.106,-0.848,0.625,-0.852,-0.703,1.682,-0.561,-0.745,0.704,2.957,-0.561,1.829,-0.571,-0.337,-0.208,-0.865,1.494,-0.144,-0.629,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Thompson,730,11,4.273,-0.008,0.144,0.241,-1.491,2.354,1.065,-0.892,-1.067,0.207,-0.119,-0.666,0.4,-0.417,-0.123,-1.271,-0.659,-0.617,1.643,0.752,0.869,-1.057,2.832,1.66,-0.406,-0.54,1.04,0.632,0.01,1.491,0.692,0.656,-0.295,0.15,0.142,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calbert Cheaney,816,12,2.25,-0.785,-0.977,0.064,-0.509,-0.635,-0.713,-0.427,-0.284,-0.593,-0.697,-0.39,-0.708,-0.92,-0.827,-0.375,-0.887,-0.799,-0.022,0.006,1.049,0.459,-0.063,-0.196,-0.212,0.209,-0.319,-0.055,0.933,-0.185,-0.263,0.34,0.111,-0.208,-0.235,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Primož Brezec,259,4,5.0,-0.212,-0.613,-0.481,-1.038,0.981,0.034,-0.976,-1.641,-0.023,-0.392,-0.302,-0.259,-0.892,-0.879,-1.448,-1.39,-0.813,0.532,0.405,0.736,-1.005,1.366,0.344,-0.76,-1.278,0.317,1.237,0.186,0.588,-0.726,0.371,-1.089,-0.246,-0.28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
